Data_Status,MSN,StateCode,Year,Data
2024F,TECCB,FL,2015,1007063
2024F,TECCB,FL,2016,1006889
2024F,TECCB,FL,2017,982682
2024F,TECCB,FL,2018,978605
2024F,TECCB,FL,2019,953181
2024F,TECCB,FL,2020,890041
2024F,TECCB,FL,2021,917223
2024F,TECCB,FL,2022,930707
2024F,TECCB,FL,2023,911850
2024F,TECCB,FL,2024,922680
2024F,TECCB,GA,1960,62746
2024F,TECCB,GA,1961,64169
2024F,TECCB,GA,1962,71975
2024F,TECCB,GA,1963,75586
2024F,TECCB,GA,1964,79884
2024F,TECCB,GA,1965,85605
2024F,TECCB,GA,1966,92636
2024F,TECCB,GA,1967,99721
2024F,TECCB,GA,1968,115198
2024F,TECCB,GA,1969,127890
2024F,TECCB,GA,1970,137981
2024F,TECCB,GA,1971,148249
2024F,TECCB,GA,1972,162008
2024F,TECCB,GA,1973,174771
2024F,TECCB,GA,1974,170066
2024F,TECCB,GA,1975,180143
2024F,TECCB,GA,1976,193555
2024F,TECCB,GA,1977,212968
2024F,TECCB,GA,1978,197065
2024F,TECCB,GA,1979,196346
2024F,TECCB,GA,1980,197000
2024F,TECCB,GA,1981,207866
2024F,TECCB,GA,1982,209739
2024F,TECCB,GA,1983,221814
2024F,TECCB,GA,1984,243570
2024F,TECCB,GA,1985,249468
2024F,TECCB,GA,1986,257346
2024F,TECCB,GA,1987,274921
2024F,TECCB,GA,1988,291880
2024F,TECCB,GA,1989,305525
2024F,TECCB,GA,1990,307978
2024F,TECCB,GA,1991,311034
2024F,TECCB,GA,1992,320129
2024F,TECCB,GA,1993,340911
2024F,TECCB,GA,1994,349791
2024F,TECCB,GA,1995,382777
2024F,TECCB,GA,1996,407899
2024F,TECCB,GA,1997,424566
2024F,TECCB,GA,1998,435705
2024F,TECCB,GA,1999,440986
2024F,TECCB,GA,2000,485961
2024F,TECCB,GA,2001,484635
2024F,TECCB,GA,2002,476244
2024F,TECCB,GA,2003,493149
2024F,TECCB,GA,2004,524957
2024F,TECCB,GA,2005,534184
2024F,TECCB,GA,2006,537940
2024F,TECCB,GA,2007,558011
2024F,TECCB,GA,2008,558815
2024F,TECCB,GA,2009,541529
2024F,TECCB,GA,2010,571123
2024F,TECCB,GA,2011,552169
2024F,TECCB,GA,2012,526489
2024F,TECCB,GA,2013,517353
2024F,TECCB,GA,2014,536337
2024F,TECCB,GA,2015,539775
2024F,TECCB,GA,2016,541917
2024F,TECCB,GA,2017,517781
2024F,TECCB,GA,2018,531115
2024F,TECCB,GA,2019,521336
2024F,TECCB,GA,2020,473585
2024F,TECCB,GA,2021,494375
2024F,TECCB,GA,2022,528553
2024F,TECCB,GA,2023,540712
2024F,TECCB,GA,2024,585718
2024F,TECCB,HI,1960,5253
2024F,TECCB,HI,1961,5537
2024F,TECCB,HI,1962,5719
2024F,TECCB,HI,1963,6211
2024F,TECCB,HI,1964,6813
2024F,TECCB,HI,1965,6994
2024F,TECCB,HI,1966,7622
2024F,TECCB,HI,1967,8339
2024F,TECCB,HI,1968,9204
2024F,TECCB,HI,1969,10672
2024F,TECCB,HI,1970,12489
2024F,TECCB,HI,1971,12491
2024F,TECCB,HI,1972,13711
2024F,TECCB,HI,1973,14517
2024F,TECCB,HI,1974,14305
2024F,TECCB,HI,1975,14508
2024F,TECCB,HI,1976,16354
2024F,TECCB,HI,1977,17935
2024F,TECCB,HI,1978,18474
2024F,TECCB,HI,1979,19683
2024F,TECCB,HI,1980,20042
2024F,TECCB,HI,1981,18075
2024F,TECCB,HI,1982,16818
2024F,TECCB,HI,1983,17152
2024F,TECCB,HI,1984,18279
2024F,TECCB,HI,1985,18328
2024F,TECCB,HI,1986,20887
2024F,TECCB,HI,1987,23718
2024F,TECCB,HI,1988,36893
2024F,TECCB,HI,1989,35963
2024F,TECCB,HI,1990,37113
2024F,TECCB,HI,1991,28700
2024F,TECCB,HI,1992,38546
2024F,TECCB,HI,1993,30373
2024F,TECCB,HI,1994,34484
2024F,TECCB,HI,1995,34002
2024F,TECCB,HI,1996,33401
2024F,TECCB,HI,1997,34861
2024F,TECCB,HI,1998,45266
2024F,TECCB,HI,1999,35377
2024F,TECCB,HI,2000,36581
2024F,TECCB,HI,2001,35984
2024F,TECCB,HI,2002,39111
2024F,TECCB,HI,2003,37002
2024F,TECCB,HI,2004,40633
2024F,TECCB,HI,2005,39265
2024F,TECCB,HI,2006,39851
2024F,TECCB,HI,2007,39064
2024F,TECCB,HI,2008,39626
2024F,TECCB,HI,2009,39442
2024F,TECCB,HI,2010,38808
2024F,TECCB,HI,2011,39424
2024F,TECCB,HI,2012,36894
2024F,TECCB,HI,2013,37802
2024F,TECCB,HI,2014,37866
2024F,TECCB,HI,2015,38003
2024F,TECCB,HI,2016,37868
2024F,TECCB,HI,2017,38874
2024F,TECCB,HI,2018,38572
2024F,TECCB,HI,2019,39029
2024F,TECCB,HI,2020,35044
2024F,TECCB,HI,2021,36401
2024F,TECCB,HI,2022,36798
2024F,TECCB,HI,2023,35652
2024F,TECCB,HI,2024,35704
2024F,TECCB,IA,1960,66018
2024F,TECCB,IA,1961,68167
2024F,TECCB,IA,1962,73827
2024F,TECCB,IA,1963,73922
2024F,TECCB,IA,1964,76713
2024F,TECCB,IA,1965,81712
2024F,TECCB,IA,1966,86098
2024F,TECCB,IA,1967,90079
2024F,TECCB,IA,1968,95490
2024F,TECCB,IA,1969,101530
2024F,TECCB,IA,1970,107641
2024F,TECCB,IA,1971,111153
2024F,TECCB,IA,1972,117270
2024F,TECCB,IA,1973,121866
2024F,TECCB,IA,1974,123480
2024F,TECCB,IA,1975,132150
2024F,TECCB,IA,1976,134542
2024F,TECCB,IA,1977,135796
2024F,TECCB,IA,1978,129276
2024F,TECCB,IA,1979,144205
2024F,TECCB,IA,1980,119619
2024F,TECCB,IA,1981,129418
2024F,TECCB,IA,1982,134505
2024F,TECCB,IA,1983,135751
2024F,TECCB,IA,1984,127912
2024F,TECCB,IA,1985,119693
2024F,TECCB,IA,1986,112698
2024F,TECCB,IA,1987,111141
2024F,TECCB,IA,1988,124453
2024F,TECCB,IA,1989,123242
2024F,TECCB,IA,1990,133727
2024F,TECCB,IA,1991,143653
2024F,TECCB,IA,1992,136775
2024F,TECCB,IA,1993,149468
2024F,TECCB,IA,1994,145810
2024F,TECCB,IA,1995,151434
2024F,TECCB,IA,1996,156969
2024F,TECCB,IA,1997,161686
2024F,TECCB,IA,1998,159498
2024F,TECCB,IA,1999,170641
2024F,TECCB,IA,2000,171942
2024F,TECCB,IA,2001,180427
2024F,TECCB,IA,2002,186111
2024F,TECCB,IA,2003,191105
2024F,TECCB,IA,2004,181647
2024F,TECCB,IA,2005,180709
2024F,TECCB,IA,2006,188090
2024F,TECCB,IA,2007,193096
2024F,TECCB,IA,2008,200502
2024F,TECCB,IA,2009,193963
2024F,TECCB,IA,2010,190976
2024F,TECCB,IA,2011,189970
2024F,TECCB,IA,2012,177530
2024F,TECCB,IA,2013,191146
2024F,TECCB,IA,2014,188239
2024F,TECCB,IA,2015,175333
2024F,TECCB,IA,2016,161666
2024F,TECCB,IA,2017,159789
2024F,TECCB,IA,2018,170649
2024F,TECCB,IA,2019,166693
2024F,TECCB,IA,2020,140658
2024F,TECCB,IA,2021,143924
2024F,TECCB,IA,2022,159006
2024F,TECCB,IA,2023,140482
2024F,TECCB,IA,2024,133505
2024F,TECCB,ID,1960,23343
2024F,TECCB,ID,1961,27162
2024F,TECCB,ID,1962,28780
2024F,TECCB,ID,1963,29231
2024F,TECCB,ID,1964,30833
2024F,TECCB,ID,1965,27234
2024F,TECCB,ID,1966,31119
2024F,TECCB,ID,1967,31399
2024F,TECCB,ID,1968,34477
2024F,TECCB,ID,1969,34985
2024F,TECCB,ID,1970,33461
2024F,TECCB,ID,1971,39477
2024F,TECCB,ID,1972,43283
2024F,TECCB,ID,1973,44879
2024F,TECCB,ID,1974,45811
2024F,TECCB,ID,1975,56325
2024F,TECCB,ID,1976,55902
2024F,TECCB,ID,1977,60882
2024F,TECCB,ID,1978,53837
2024F,TECCB,ID,1979,58641
2024F,TECCB,ID,1980,55758
2024F,TECCB,ID,1981,60549
2024F,TECCB,ID,1982,59821
2024F,TECCB,ID,1983,55825
2024F,TECCB,ID,1984,57028
2024F,TECCB,ID,1985,61082
2024F,TECCB,ID,1986,57236
2024F,TECCB,ID,1987,58660
2024F,TECCB,ID,1988,65314
2024F,TECCB,ID,1989,67720
2024F,TECCB,ID,1990,54126
2024F,TECCB,ID,1991,56415
2024F,TECCB,ID,1992,64960
2024F,TECCB,ID,1993,55746
2024F,TECCB,ID,1994,65622
2024F,TECCB,ID,1995,56360
2024F,TECCB,ID,1996,59546
2024F,TECCB,ID,1997,56706
2024F,TECCB,ID,1998,61278
2024F,TECCB,ID,1999,67016
2024F,TECCB,ID,2000,79249
2024F,TECCB,ID,2001,78497
2024F,TECCB,ID,2002,77622
2024F,TECCB,ID,2003,61140
2024F,TECCB,ID,2004,63663
2024F,TECCB,ID,2005,65797
2024F,TECCB,ID,2006,63380
2024F,TECCB,ID,2007,70079
2024F,TECCB,ID,2008,70656
2024F,TECCB,ID,2009,65080
2024F,TECCB,ID,2010,65485
2024F,TECCB,ID,2011,59705
2024F,TECCB,ID,2012,61394
2024F,TECCB,ID,2013,68566
2024F,TECCB,ID,2014,65760
2024F,TECCB,ID,2015,69170
2024F,TECCB,ID,2016,68305
2024F,TECCB,ID,2017,68330
2024F,TECCB,ID,2018,66679
2024F,TECCB,ID,2019,70590
2024F,TECCB,ID,2020,68343
2024F,TECCB,ID,2021,72073
2024F,TECCB,ID,2022,77118
2024F,TECCB,ID,2023,76431
2024F,TECCB,ID,2024,79421
2024F,TECCB,IL,1960,301296
2024F,TECCB,IL,1961,314574
2024F,TECCB,IL,1962,335997
2024F,TECCB,IL,1963,341097
2024F,TECCB,IL,1964,362011
2024F,TECCB,IL,1965,403989
2024F,TECCB,IL,1966,457732
2024F,TECCB,IL,1967,485218
2024F,TECCB,IL,1968,493149
2024F,TECCB,IL,1969,522474
2024F,TECCB,IL,1970,532649
2024F,TECCB,IL,1971,544776
2024F,TECCB,IL,1972,570472
2024F,TECCB,IL,1973,580901
2024F,TECCB,IL,1974,579433
2024F,TECCB,IL,1975,589084
2024F,TECCB,IL,1976,638483
2024F,TECCB,IL,1977,654794
2024F,TECCB,IL,1978,679368
2024F,TECCB,IL,1979,640627
2024F,TECCB,IL,1980,603546
2024F,TECCB,IL,1981,613110
2024F,TECCB,IL,1982,604265
2024F,TECCB,IL,1983,606901
2024F,TECCB,IL,1984,636403
2024F,TECCB,IL,1985,592387
2024F,TECCB,IL,1986,575235
2024F,TECCB,IL,1987,585459
2024F,TECCB,IL,1988,634210
2024F,TECCB,IL,1989,624906
2024F,TECCB,IL,1990,691370
2024F,TECCB,IL,1991,704530
2024F,TECCB,IL,1992,681633
2024F,TECCB,IL,1993,721950
2024F,TECCB,IL,1994,735125
2024F,TECCB,IL,1995,758634
2024F,TECCB,IL,1996,776121
2024F,TECCB,IL,1997,775074
2024F,TECCB,IL,1998,764257
2024F,TECCB,IL,1999,806750
2024F,TECCB,IL,2000,838885
2024F,TECCB,IL,2001,826591
2024F,TECCB,IL,2002,829484
2024F,TECCB,IL,2003,791677
2024F,TECCB,IL,2004,759975
2024F,TECCB,IL,2005,778678
2024F,TECCB,IL,2006,780840
2024F,TECCB,IL,2007,798044
2024F,TECCB,IL,2008,814812
2024F,TECCB,IL,2009,796145
2024F,TECCB,IL,2010,774107
2024F,TECCB,IL,2011,778002
2024F,TECCB,IL,2012,751348
2024F,TECCB,IL,2013,788242
2024F,TECCB,IL,2014,804010
2024F,TECCB,IL,2015,775924
2024F,TECCB,IL,2016,779719
2024F,TECCB,IL,2017,774890
2024F,TECCB,IL,2018,803060
2024F,TECCB,IL,2019,785712
2024F,TECCB,IL,2020,714989
2024F,TECCB,IL,2021,730864
2024F,TECCB,IL,2022,744587
2024F,TECCB,IL,2023,685758
2024F,TECCB,IL,2024,664329
2024F,TECCB,IN,1960,102549
2024F,TECCB,IN,1961,104644
2024F,TECCB,IN,1962,110502
2024F,TECCB,IN,1963,114789
2024F,TECCB,IN,1964,118722
2024F,TECCB,IN,1965,127194
2024F,TECCB,IN,1966,136797
2024F,TECCB,IN,1967,146406
2024F,TECCB,IN,1968,155539
2024F,TECCB,IN,1969,168918
2024F,TECCB,IN,1970,180735
2024F,TECCB,IN,1971,191667
2024F,TECCB,IN,1972,210393
2024F,TECCB,IN,1973,204014
2024F,TECCB,IN,1974,203319
2024F,TECCB,IN,1975,210825
2024F,TECCB,IN,1976,218042
2024F,TECCB,IN,1977,219789
2024F,TECCB,IN,1978,216497
2024F,TECCB,IN,1979,217302
2024F,TECCB,IN,1980,214844
2024F,TECCB,IN,1981,200720
2024F,TECCB,IN,1982,213245
2024F,TECCB,IN,1983,227239
2024F,TECCB,IN,1984,236432
2024F,TECCB,IN,1985,228637
2024F,TECCB,IN,1986,224329
2024F,TECCB,IN,1987,227867
2024F,TECCB,IN,1988,261205
2024F,TECCB,IN,1989,273825
2024F,TECCB,IN,1990,277867
2024F,TECCB,IN,1991,285187
2024F,TECCB,IN,1992,285573
2024F,TECCB,IN,1993,302917
2024F,TECCB,IN,1994,303980
2024F,TECCB,IN,1995,315010
2024F,TECCB,IN,1996,324282
2024F,TECCB,IN,1997,321314
2024F,TECCB,IN,1998,323078
2024F,TECCB,IN,1999,330125
2024F,TECCB,IN,2000,350409
2024F,TECCB,IN,2001,391321
2024F,TECCB,IN,2002,348625
2024F,TECCB,IN,2003,369012
2024F,TECCB,IN,2004,368377
2024F,TECCB,IN,2005,366509
2024F,TECCB,IN,2006,353184
2024F,TECCB,IN,2007,376908
2024F,TECCB,IN,2008,399103
2024F,TECCB,IN,2009,380983
2024F,TECCB,IN,2010,378923
2024F,TECCB,IN,2011,371272
2024F,TECCB,IN,2012,354667
2024F,TECCB,IN,2013,377612
2024F,TECCB,IN,2014,383778
2024F,TECCB,IN,2015,366133
2024F,TECCB,IN,2016,359136
2024F,TECCB,IN,2017,345837
2024F,TECCB,IN,2018,367192
2024F,TECCB,IN,2019,355358
2024F,TECCB,IN,2020,323303
2024F,TECCB,IN,2021,346493
2024F,TECCB,IN,2022,356454
2024F,TECCB,IN,2023,333800
2024F,TECCB,IN,2024,329360
2024F,TECCB,KS,1960,65118
2024F,TECCB,KS,1961,45816
2024F,TECCB,KS,1962,54783
2024F,TECCB,KS,1963,54917
2024F,TECCB,KS,1964,66406
2024F,TECCB,KS,1965,70655
2024F,TECCB,KS,1966,65928
2024F,TECCB,KS,1967,71145
2024F,TECCB,KS,1968,84122
2024F,TECCB,KS,1969,95253
2024F,TECCB,KS,1970,98514
2024F,TECCB,KS,1971,104170
2024F,TECCB,KS,1972,113222
2024F,TECCB,KS,1973,106381
2024F,TECCB,KS,1974,106693
2024F,TECCB,KS,1975,114273
2024F,TECCB,KS,1976,123718
2024F,TECCB,KS,1977,123190
2024F,TECCB,KS,1978,139660
2024F,TECCB,KS,1979,137066
2024F,TECCB,KS,1980,136107
2024F,TECCB,KS,1981,131089
2024F,TECCB,KS,1982,134479
2024F,TECCB,KS,1983,137139
2024F,TECCB,KS,1984,146161
2024F,TECCB,KS,1985,147326
2024F,TECCB,KS,1986,144016
2024F,TECCB,KS,1987,147367
2024F,TECCB,KS,1988,157660
2024F,TECCB,KS,1989,158960
2024F,TECCB,KS,1990,177404
2024F,TECCB,KS,1991,186564
2024F,TECCB,KS,1992,178110
2024F,TECCB,KS,1993,184989
2024F,TECCB,KS,1994,184823
2024F,TECCB,KS,1995,188555
2024F,TECCB,KS,1996,204352
2024F,TECCB,KS,1997,196837
2024F,TECCB,KS,1998,199023
2024F,TECCB,KS,1999,194262
2024F,TECCB,KS,2000,207255
2024F,TECCB,KS,2001,203031
2024F,TECCB,KS,2002,208709
2024F,TECCB,KS,2003,208525
2024F,TECCB,KS,2004,209796
2024F,TECCB,KS,2005,206727
2024F,TECCB,KS,2006,206089
2024F,TECCB,KS,2007,210655
2024F,TECCB,KS,2008,214729
2024F,TECCB,KS,2009,205562
2024F,TECCB,KS,2010,208513
2024F,TECCB,KS,2011,207706
2024F,TECCB,KS,2012,196273
2024F,TECCB,KS,2013,190927
2024F,TECCB,KS,2014,192902
2024F,TECCB,KS,2015,195525
2024F,TECCB,KS,2016,188189
2024F,TECCB,KS,2017,178115
2024F,TECCB,KS,2018,186017
2024F,TECCB,KS,2019,180472
2024F,TECCB,KS,2020,166562
2024F,TECCB,KS,2021,169592
2024F,TECCB,KS,2022,175150
2024F,TECCB,KS,2023,170959
2024F,TECCB,KS,2024,162775
2024F,TECCB,KY,1960,49395
2024F,TECCB,KY,1961,55520
2024F,TECCB,KY,1962,57118
2024F,TECCB,KY,1963,59704
2024F,TECCB,KY,1964,53412
2024F,TECCB,KY,1965,56742
2024F,TECCB,KY,1966,58515
2024F,TECCB,KY,1967,72992
2024F,TECCB,KY,1968,81787
2024F,TECCB,KY,1969,91078
2024F,TECCB,KY,1970,95591
2024F,TECCB,KY,1971,95851
2024F,TECCB,KY,1972,100939
2024F,TECCB,KY,1973,110086
2024F,TECCB,KY,1974,113986
2024F,TECCB,KY,1975,121441
2024F,TECCB,KY,1976,148224
2024F,TECCB,KY,1977,156902
2024F,TECCB,KY,1978,154851
2024F,TECCB,KY,1979,155129
2024F,TECCB,KY,1980,157030
2024F,TECCB,KY,1981,146139
2024F,TECCB,KY,1982,144058
2024F,TECCB,KY,1983,152702
2024F,TECCB,KY,1984,153939
2024F,TECCB,KY,1985,150787
2024F,TECCB,KY,1986,151494
2024F,TECCB,KY,1987,152920
2024F,TECCB,KY,1988,167118
2024F,TECCB,KY,1989,172443
2024F,TECCB,KY,1990,174083
2024F,TECCB,KY,1991,185741
2024F,TECCB,KY,1992,184368
2024F,TECCB,KY,1993,190589
2024F,TECCB,KY,1994,195421
2024F,TECCB,KY,1995,204481
2024F,TECCB,KY,1996,208407
2024F,TECCB,KY,1997,224235
2024F,TECCB,KY,1998,224186
2024F,TECCB,KY,1999,241384
2024F,TECCB,KY,2000,250190
2024F,TECCB,KY,2001,245828
2024F,TECCB,KY,2002,261706
2024F,TECCB,KY,2003,255626
2024F,TECCB,KY,2004,261514
2024F,TECCB,KY,2005,268267
2024F,TECCB,KY,2006,261755
2024F,TECCB,KY,2007,271438
2024F,TECCB,KY,2008,268147
2024F,TECCB,KY,2009,252825
2024F,TECCB,KY,2010,260330
2024F,TECCB,KY,2011,249280
2024F,TECCB,KY,2012,248194
2024F,TECCB,KY,2013,279176
2024F,TECCB,KY,2014,259641
2024F,TECCB,KY,2015,259935
2024F,TECCB,KY,2016,264991
2024F,TECCB,KY,2017,248751
2024F,TECCB,KY,2018,260145
2024F,TECCB,KY,2019,252132
2024F,TECCB,KY,2020,223389
2024F,TECCB,KY,2021,234692
2024F,TECCB,KY,2022,248840
2024F,TECCB,KY,2023,237208
2024F,TECCB,KY,2024,250456
2024F,TECCB,LA,1960,65624
2024F,TECCB,LA,1961,74509
2024F,TECCB,LA,1962,71118
2024F,TECCB,LA,1963,79154
2024F,TECCB,LA,1964,85551
2024F,TECCB,LA,1965,85217
2024F,TECCB,LA,1966,93623
2024F,TECCB,LA,1967,125346
2024F,TECCB,LA,1968,141266
2024F,TECCB,LA,1969,150646
2024F,TECCB,LA,1970,176095
2024F,TECCB,LA,1971,179399
2024F,TECCB,LA,1972,190289
2024F,TECCB,LA,1973,200413
2024F,TECCB,LA,1974,203796
2024F,TECCB,LA,1975,175840
2024F,TECCB,LA,1976,184413
2024F,TECCB,LA,1977,218296
2024F,TECCB,LA,1978,246891
2024F,TECCB,LA,1979,348033
2024F,TECCB,LA,1980,270745
2024F,TECCB,LA,1981,301707
2024F,TECCB,LA,1982,291903
2024F,TECCB,LA,1983,204737
2024F,TECCB,LA,1984,215081
2024F,TECCB,LA,1985,224645
2024F,TECCB,LA,1986,219181
2024F,TECCB,LA,1987,205825
2024F,TECCB,LA,1988,206844
2024F,TECCB,LA,1989,210924
2024F,TECCB,LA,1990,189509
2024F,TECCB,LA,1991,191263
2024F,TECCB,LA,1992,188924
2024F,TECCB,LA,1993,191618
2024F,TECCB,LA,1994,199682
2024F,TECCB,LA,1995,204223
2024F,TECCB,LA,1996,207959
2024F,TECCB,LA,1997,209366
2024F,TECCB,LA,1998,219358
2024F,TECCB,LA,1999,216130
2024F,TECCB,LA,2000,236056
2024F,TECCB,LA,2001,216876
2024F,TECCB,LA,2002,226616
2024F,TECCB,LA,2003,218484
2024F,TECCB,LA,2004,224137
2024F,TECCB,LA,2005,231018
2024F,TECCB,LA,2006,205433
2024F,TECCB,LA,2007,281775
2024F,TECCB,LA,2008,266394
2024F,TECCB,LA,2009,272908
2024F,TECCB,LA,2010,278665
2024F,TECCB,LA,2011,277271
2024F,TECCB,LA,2012,274247
2024F,TECCB,LA,2013,265398
2024F,TECCB,LA,2014,263837
2024F,TECCB,LA,2015,266625
2024F,TECCB,LA,2016,261972
2024F,TECCB,LA,2017,262407
2024F,TECCB,LA,2018,262915
2024F,TECCB,LA,2019,253634
2024F,TECCB,LA,2020,228907
2024F,TECCB,LA,2021,238191
2024F,TECCB,LA,2022,238746
2024F,TECCB,LA,2023,227183
2024F,TECCB,LA,2024,226037
2024F,TECCB,MA,1960,186925
2024F,TECCB,MA,1961,190612
2024F,TECCB,MA,1962,199565
2024F,TECCB,MA,1963,189161
2024F,TECCB,MA,1964,199895
2024F,TECCB,MA,1965,233552
2024F,TECCB,MA,1966,239904
2024F,TECCB,MA,1967,265209
2024F,TECCB,MA,1968,272333
2024F,TECCB,MA,1969,276616
2024F,TECCB,MA,1970,293016
2024F,TECCB,MA,1971,299525
2024F,TECCB,MA,1972,310217
2024F,TECCB,MA,1973,324575
2024F,TECCB,MA,1974,296991
2024F,TECCB,MA,1975,294444
2024F,TECCB,MA,1976,313758
2024F,TECCB,MA,1977,313328
2024F,TECCB,MA,1978,310594
2024F,TECCB,MA,1979,265108
2024F,TECCB,MA,1980,268168
2024F,TECCB,MA,1981,244736
2024F,TECCB,MA,1982,264321
2024F,TECCB,MA,1983,239550
2024F,TECCB,MA,1984,258036
2024F,TECCB,MA,1985,265796
2024F,TECCB,MA,1986,283886
2024F,TECCB,MA,1987,291286
2024F,TECCB,MA,1988,312922
2024F,TECCB,MA,1989,337201
2024F,TECCB,MA,1990,348591
2024F,TECCB,MA,1991,353031
2024F,TECCB,MA,1992,358352
2024F,TECCB,MA,1993,348336
2024F,TECCB,MA,1994,369378
2024F,TECCB,MA,1995,373589
2024F,TECCB,MA,1996,377667
2024F,TECCB,MA,1997,385928
2024F,TECCB,MA,1998,375943
2024F,TECCB,MA,1999,344446
2024F,TECCB,MA,2000,375990
2024F,TECCB,MA,2001,364175
2024F,TECCB,MA,2002,367015
2024F,TECCB,MA,2003,379060
2024F,TECCB,MA,2004,375084
2024F,TECCB,MA,2005,373098
2024F,TECCB,MA,2006,348591
2024F,TECCB,MA,2007,361770
2024F,TECCB,MA,2008,353231
2024F,TECCB,MA,2009,267421
2024F,TECCB,MA,2010,283989
2024F,TECCB,MA,2011,271209
2024F,TECCB,MA,2012,262892
2024F,TECCB,MA,2013,293151
2024F,TECCB,MA,2014,381141
2024F,TECCB,MA,2015,387244
2024F,TECCB,MA,2016,375067
2024F,TECCB,MA,2017,378418
2024F,TECCB,MA,2018,383707
2024F,TECCB,MA,2019,382693
2024F,TECCB,MA,2020,338584
2024F,TECCB,MA,2021,347129
2024F,TECCB,MA,2022,367102
2024F,TECCB,MA,2023,356848
2024F,TECCB,MA,2024,348137
2024F,TECCB,MD,1960,69881
2024F,TECCB,MD,1961,68629
2024F,TECCB,MD,1962,70497
2024F,TECCB,MD,1963,75730
2024F,TECCB,MD,1964,81418
2024F,TECCB,MD,1965,86301
2024F,TECCB,MD,1966,93318
2024F,TECCB,MD,1967,100331
2024F,TECCB,MD,1968,106402
2024F,TECCB,MD,1969,114980
2024F,TECCB,MD,1970,123938
2024F,TECCB,MD,1971,136735
2024F,TECCB,MD,1972,144330
2024F,TECCB,MD,1973,152232
2024F,TECCB,MD,1974,143960
2024F,TECCB,MD,1975,144324
2024F,TECCB,MD,1976,153948
2024F,TECCB,MD,1977,154224
2024F,TECCB,MD,1978,153713
2024F,TECCB,MD,1979,163211
2024F,TECCB,MD,1980,156090
2024F,TECCB,MD,1981,146875
2024F,TECCB,MD,1982,150257
2024F,TECCB,MD,1983,160273
2024F,TECCB,MD,1984,150734
2024F,TECCB,MD,1985,144241
2024F,TECCB,MD,1986,149606
2024F,TECCB,MD,1987,168023
2024F,TECCB,MD,1988,168236
2024F,TECCB,MD,1989,166090
2024F,TECCB,MD,1990,172041
2024F,TECCB,MD,1991,187765
2024F,TECCB,MD,1992,196472
2024F,TECCB,MD,1993,204530
2024F,TECCB,MD,1994,229038
2024F,TECCB,MD,1995,345722
2024F,TECCB,MD,1996,336681
2024F,TECCB,MD,1997,341801
2024F,TECCB,MD,1998,363178
2024F,TECCB,MD,1999,370076
2024F,TECCB,MD,2000,383340
2024F,TECCB,MD,2001,387415
2024F,TECCB,MD,2002,330797
2024F,TECCB,MD,2003,281661
2024F,TECCB,MD,2004,285057
2024F,TECCB,MD,2005,291586
2024F,TECCB,MD,2006,412371
2024F,TECCB,MD,2007,422622
2024F,TECCB,MD,2008,416570
2024F,TECCB,MD,2009,411295
2024F,TECCB,MD,2010,419981
2024F,TECCB,MD,2011,409923
2024F,TECCB,MD,2012,402405
2024F,TECCB,MD,2013,407045
2024F,TECCB,MD,2014,408403
2024F,TECCB,MD,2015,410767
2024F,TECCB,MD,2016,403644
2024F,TECCB,MD,2017,383787
2024F,TECCB,MD,2018,387615
2024F,TECCB,MD,2019,376707
2024F,TECCB,MD,2020,334877
2024F,TECCB,MD,2021,344086
2024F,TECCB,MD,2022,351022
2024F,TECCB,MD,2023,338381
2024F,TECCB,MD,2024,346723
2024F,TECCB,ME,1960,16065
2024F,TECCB,ME,1961,17625
2024F,TECCB,ME,1962,17873
2024F,TECCB,ME,1963,19015
2024F,TECCB,ME,1964,19043
2024F,TECCB,ME,1965,19236
2024F,TECCB,ME,1966,18961
2024F,TECCB,ME,1967,19328
2024F,TECCB,ME,1968,20232
2024F,TECCB,ME,1969,22103
2024F,TECCB,ME,1970,24133
2024F,TECCB,ME,1971,27332
2024F,TECCB,ME,1972,29323
2024F,TECCB,ME,1973,29434
2024F,TECCB,ME,1974,28427
2024F,TECCB,ME,1975,30597
2024F,TECCB,ME,1976,35527
2024F,TECCB,ME,1977,37868
2024F,TECCB,ME,1978,36492
2024F,TECCB,ME,1979,33270
2024F,TECCB,ME,1980,36398
2024F,TECCB,ME,1981,34516
2024F,TECCB,ME,1982,35157
2024F,TECCB,ME,1983,36825
2024F,TECCB,ME,1984,43370
2024F,TECCB,ME,1985,41190
2024F,TECCB,ME,1986,49144
2024F,TECCB,ME,1987,46275
2024F,TECCB,ME,1988,58041
2024F,TECCB,ME,1989,60278
2024F,TECCB,ME,1990,53390
2024F,TECCB,ME,1991,53523
2024F,TECCB,ME,1992,49547
2024F,TECCB,ME,1993,51507
2024F,TECCB,ME,1994,49900
2024F,TECCB,ME,1995,39293
2024F,TECCB,ME,1996,48166
2024F,TECCB,ME,1997,43704
2024F,TECCB,ME,1998,45120
2024F,TECCB,ME,1999,46989
2024F,TECCB,ME,2000,54114
2024F,TECCB,ME,2001,51458
2024F,TECCB,ME,2002,53262
2024F,TECCB,ME,2003,60584
2024F,TECCB,ME,2004,60216
2024F,TECCB,ME,2005,59670
2024F,TECCB,ME,2006,53652
2024F,TECCB,ME,2007,65031
2024F,TECCB,ME,2008,63798
2024F,TECCB,ME,2009,57204
2024F,TECCB,ME,2010,56891
